216

Ar	-1.8998184369077329	-1.0966337785716682	-0.7752496561188638	1.6063661577607526
Ar	-1.520734258442764	-1.0975285975343698	-0.7754603242352891	4.502261049793199
Ar	-1.1397836981537104	-1.0976777139470921	-0.7760217128361449	3.3795027638948496
Ar	-0.7599074099276875	-1.0977022504332064	-0.7749496931758706	5.362658327267029
Ar	-0.3806752498026017	-1.0976804425865536	-0.7760096243905674	5.402725352234231
Ar	-6.180440432044738E-4	-1.0967190720760298	-0.7764975128514076	5.622229672088396
Ar	-1.7107205729459265	-0.7683219067036368	-0.775704685987097	3.594018191463776
Ar	-1.3298524157704814	-0.7683906028344832	-0.7761023044727997	2.358733267835995
Ar	-0.9498854533151025	-0.7685741412715403	-0.775452234653444	2.744247817012497
Ar	-0.5696216058923749	-0.7675490422275221	-0.7760236635131321	1.8677650313444008
Ar	-0.1892106206330902	-0.7677697201863929	-0.7755292508919668	3.27297052269167
Ar	0.18933300900801367	-0.7687637757213561	-0.7762298913732116	7.72044796576939
Ar	-1.5195674728751403	-0.43868380497635856	-0.7752410573320916	1.9169094107752733
Ar	-1.1400443921646164	-0.4384951104290299	-0.7761605673751278	1.625593078728183
Ar	-0.7604648283324372	-0.43824423976386767	-0.7764159626836152	5.313599917184092
Ar	-0.3806962586845685	-0.4393499769411896	-0.7761178294223805	5.005147978085293
Ar	-0.0010108429635505515	-0.43942539782396656	-0.7761986038835004	8.536024791530844
Ar	0.3803675019326484	-0.4386982076434329	-0.7761150613759085	1.6938255367431474
Ar	-1.3309869705762458	-0.1106689328773444	-0.7755205755431749	9.710068995166804
Ar	-0.9498438996998175	-0.11056081254337749	-0.7752085812713737	4.930963564846968
Ar	-0.5693687589762922	-0.11020641934731225	-0.776065581707189	4.065212798045208
Ar	-0.18930745646240463	-0.10938597670794738	-0.7765043197906888	6.34118681141633
Ar	0.19001121061972298	-0.10927142936006927	-0.7761584245798017	2.085750600297274
Ar	0.5704418675039811	-0.1102017486902357	-0.775192696667595	3.399474652329146
Ar	-1.1404219238283135	0.22005613341351182	-0.7765418144907752	6.868399543473748
Ar	-0.7605722093616175	0.2200461520073091	-0.7754963618706673	3.9216155114425733
Ar	-0.3799670983153913	0.2193843990967533	-0.7759962006747354	0.5304885249675299
Ar	3.2618650847800803E-4	0.21934702919007223	-0.7755544305602106	0.6119856327850977
Ar	0.37954432236726926	0.2193715644458906	-0.7756114988746264	1.0591132012173483
Ar	0.7601689778261347	0.21960976570722227	-0.7756317636678564	0.3852370658842329
Ar	-0.9506390962503637	0.5476027956652867	-0.775083454863663	7.645295658889897
Ar	-0.5707313004937264	0.5476422691991379	-0.7763066916432501	8.22079170859929
Ar	-0.19031969692278922	0.5479246181867213	-0.7757198452322014	2.0813159941851653
Ar	0.19006471509484482	0.5491093402464438	-0.7751618784361177	3.2836580710082055
Ar	0.5696873290032983	0.5482290762457429	-0.7754704359319073	1.014624007706378
Ar	0.9503968573667273	0.5470820349523523	-0.7756859069937024	10.598771317573714
Ar	-1.709519418187007	-0.9867249651588079	-0.46520756805846325	2.8270772073686827
Ar	-1.3298409601224996	-0.9879648800547084	-0.4657986030985621	3.327938710006984
Ar	-0.9495120088001996	-0.9872652715330134	-0.46495409270418314	2.1982773325875735
Ar	-0.5709813473770607	-0.9876393780726221	-0.4652858853398165	5.5671205195631135
Ar	-0.18964440288182924	-0.9868465694049237	-0.46540206772476816	1.5257512161004771
Ar	0.1900656578371697	-0.9878393925466281	-0.46527276723673405	1.7309194335372706
Ar	-1.5205787843633973	-0.6585759475170126	-0.4662032532976242	5.660707027141359
Ar	-1.1396259374410607	-0.6584310143055587	-0.46621514271889763	4.312937338409895
Ar	-0.759854483845849	-0.6586124693794387	-0.465405499157336	1.0430527093334345
Ar	-0.3805312980785811	-0.6585568442997014	-0.4649538087434654	3.13255965983243
Ar	5.466770183089682E-5	-0.6576225054813203	-0.4652104743952801	1.7515479122446849
Ar	0.3805192923694794	-0.6585632412554796	-0.46562439493815916	2.3266670254530117
Ar	-1.330140559748429	-0.32879215500243425	-0.46477533764985157	2.5098017023118544
Ar	-0.9506065979060849	-0.32857091251810816	-0.4647764861419731	5.146687228799492
Ar	-0.5704771808017289	-0.3288237727838624	-0.4649169784406823	2.6735445632831274
Ar	-0.19061644337569206	-0.32944284756006037	-0.46608084265987787	4.819158284629629
Ar	0.18964816989126942	-0.3294876156792285	-0.46511524492407463	1.825159646743137
Ar	0.5704915922892637	-0.33022712536885307	-0.4659695887192623	9.275504632438462
Ar	-1.1393680150504144	2.3526455469872099E-4	-0.4660691622247526	4.493670655240834
Ar	-0.7605393774123318	1.7628758188376374E-4	-0.4656331202346696	1.8729907454311099
Ar	-0.37975098982574745	-3.4482079037849775E-4	-0.465006762281401	1.6900890910704045
Ar	-9.089777257180789E-5	2.6976640579364907E-4	-0.4645211586913373	4.294286707349514
Ar	0.37938184357802907	4.8276629337273365E-5	-0.4659618565457717	3.482596586929559
Ar	0.7595372180526571	4.412779581788691E-4	-0.46653202083728884	8.416112814782446
Ar	-0.9507602297907698	0.3291296953831576	-0.4652294067566352	3.0454916771564013
Ar	-0.5704207242510824	0.32912649273022876	-0.4661217369914037	3.472083917412261
Ar	-0.1891154291606311	0.32871684451907807	-0.46603059741099323	6.574520834436976
Ar	0.19006325258028908	0.3291580341931206	-0.4652309984603339	0.19159132884038135
Ar	0.5689838163470208	0.3290949122888447	-0.46608812610819617	7.508388497819796
Ar	0.9497761329411664	0.32911229765359684	-0.4648629188283573	1.7140958768629637
Ar	-0.7596200479948405	0.6574530812964818	-0.46516079815520883	3.655442149446748
Ar	-0.3809472370494613	0.6576123759293012	-0.46515763198163723	6.395725510693038
Ar	7.408325231652854E-4	0.6578992727222944	-0.46578921492076575	3.8812771314327863
Ar	0.3796396076710712	0.6585682590849058	-0.4656438639476251	1.6933847660212051
Ar	0.7591130813024574	0.6583553325262378	-0.46582512258341713	4.977447263395405
Ar	1.1402815588728323	0.6585405159396559	-0.46603324713854183	3.031522346733782
Ar	-1.519587956077629	-0.8782705887328341	-0.15477253730587753	3.9396876584394898
Ar	-1.1408818590571836	-0.8780482312402129	-0.15557123912068477	5.971617207058097
Ar	-0.7591890973462216	-0.877865714039091	-0.15475994028070364	4.416133689004452
Ar	-0.38063858557082064	-0.8773396709321063	-0.15544459474717195	2.7923749769738633
Ar	-0.0015446536528742425	-0.8774526863479847	-0.1557566631072154	13.937952107277315
Ar	0.3802086051178708	-0.8765739318768414	-0.15573988952492707	7.03873851336688
Ar	-1.3304535539986817	-0.548159422263714	-0.15556756122247475	2.488040268824643
Ar	-0.9495739286910656	-0.5484332930514373	-0.15494270430805002	1.1036645522921127
Ar	-0.5696524770840311	-0.54833929052578	-0.15491952122692784	0.9376166400891766
Ar	-0.1897457840600363	-0.5490642723463468	-0.15563876118452016	3.2843570439016205
Ar	0.1894149320223018	-0.5482546750274526	-0.15481054653900028	2.4965830556817488
Ar	0.570372887545845	-0.548119702390742	-0.15511843595072536	1.3550958413939864
Ar	-1.1408944454979348	-0.22015836417543289	-0.15499542579275744	7.021155357172058
Ar	-0.7595438364942079	-0.21980177313486798	-0.15582218118078317	4.241229489910616
Ar	-0.37940461238357576	-0.21892585300126827	-0.1547378161023958	3.6495652221095325
